stock_code,rcept_dt,timing,weekday,news,after_dummy,bad_dummy,bad_severity,fri_dummy,is_kosdaq,log_marcap,roa,debt_ratio,past_after_ratio,p_after_hat,CAR_m1_p1
011170,20220805,After-hours,4,Bad News,1,1,1.2592364010407213,1,0,28.93937386605579,0.0010386740744246,0.5514487902597092,0.7,0.68415764130937,0.00047130425850224443
011170,20221108,After-hours,1,Bad News,1,1,18.78592101577817,0,0,28.93937386605579,0.0010386740744246,0.5514487902597092,0.7272727272727273,0.7757706946249114,0.01638703067631172
011170,20230511,After-hours,3,Good News,1,0,0.0,0,0,28.93937386605579,-0.0011722643561604,0.6545776884725875,0.75,0.6201557534830989,0.029406331018305684
011170,20230808,After-hours,1,Bad News,1,1,1.9425221509318669,0,0,28.93937386605579,-0.0011722643561604,0.6545776884725875,0.7692307692307693,0.7442394662767143,-0.09305659706211987
011170,20231109,After-hours,3,Good News,1,0,0.0,0,0,28.93937386605579,-0.0011722643561604,0.6545776884725875,0.7857142857142857,0.6466294173102213,-0.08070024891548527
011170,20240207,After-hours,2,Bad News,1,1,11.728269771748032,0,0,28.93937386605579,-0.0528345188969674,0.7286584881515312,0.8,0.793273083720487,-0.005616608866519143
011170,20240509,Intraday,3,Good News,0,0,0.0,0,0,28.93937386605579,-0.0528345188969674,0.7286584881515312,0.8125,0.6659204429655196,0.009376893942505335
011170,20240808,After-hours,3,Good News,1,0,0.0,0,0,28.93937386605579,-0.0528345188969674,0.7286584881515312,0.7647058823529411,0.631153787810979,-0.12482082692313125
011170,20241107,Intraday,3,Bad News,0,1,2.720518517852163,0,0,28.93937386605579,-0.0528345188969674,0.7286584881515312,0.7777777777777778,0.7520540050549516,-0.09470860469866668
011170,20250207,After-hours,4,Good News,1,0,0.0,1,0,28.93937386605579,-0.0795754675471953,0.7651790746655281,0.7368421052631579,0.5954512551001746,-0.013887991036303431
011170,20250513,After-hours,1,Good News,1,0,0.0,0,0,28.93937386605579,-0.0795754675471953,0.7651790746655281,0.75,0.6201557534830989,-0.1022694162837249
011170,20250808,After-hours,4,Bad News,1,1,0.9342812006319116,1,0,28.93937386605579,-0.0795754675471953,0.7651790746655281,0.7619047619047619,0.7240622706857919,-0.02772245442885316
011170,20251112,After-hours,2,Good News,1,0,0.0,0,0,28.93937386605579,-0.0795754675471953,0.7651790746655281,0.7727272727272727,0.6370965808507736,0.1674058155633435
011200,20211110,Intraday,2,Good News,0,0,0.0,0,0,30.562801534798545,0.2985635009873518,0.7257764647344437,0.0,0.11366296443041467,0.04704767293667793
011210,20190426,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0081494297820053,1.1910599910925934,0.0,0.1266641837322376,-0.0030983981337026623
011210,20190726,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0081494297820053,1.1910599910925934,0.0,0.1266641837322376,-0.09162682014200252
011210,20191025,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0081494297820053,1.1910599910925934,0.0,0.1266641837322376,0.09998696357573797
011210,20200129,Intraday,2,Bad News,0,1,0.4590454216188662,0,0,28.551346163357103,0.0069524162599907,1.1895100769741282,0.0,0.2010608442569581,-0.08739776081186641
011210,20200424,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0069524162599907,1.1895100769741282,0.0,0.1266641837322376,-0.03548157985611358
011210,20200724,Intraday,4,Bad News,0,1,46.62198353364247,1,0,28.551346163357103,0.0069524162599907,1.1895100769741282,0.0,0.3543935683385185,0.01121150633685905
011210,20201030,After-hours,4,Good News,1,0,0.0,1,0,28.551346163357103,0.0069524162599907,1.1895100769741282,0.0,0.1266641837322376,-0.06156336728966896
011210,20210423,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0072354280085171,1.0971456978445924,0.14285714285714285,0.18624533808363794,-0.0894775529944675
011210,20210723,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0072354280085171,1.0971456978445924,0.125,0.17775715933550235,-0.014424656083964378
011210,20211029,Intraday,4,Bad News,0,1,0.30899025686448184,1,0,28.551346163357103,0.0072354280085171,1.0971456978445924,0.1111111111111111,0.25176034406209225,-0.07349447302588802
011210,20220128,Intraday,4,Bad News,0,1,1.0339357815804653,1,0,28.551346163357103,0.0057619137790731,1.0211988212074454,0.1,0.24758924392060022,0.003408276176144257
011210,20220422,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0057619137790731,1.0211988212074454,0.09090909090909091,0.16239973686557968,-0.06827074695323365
011210,20230727,After-hours,3,Good News,1,0,0.0,0,0,28.551346163357103,0.0076983198564878,0.8121451520327582,0.08333333333333333,0.16755897441080203,-0.043515743396234575
011210,20240131,Intraday,2,Bad News,0,1,0.3447745901639344,0,0,28.551346163357103,0.0182973664042252,0.7574430016250656,0.15384615384615385,0.2910102918667087,0.029553818474050253
011210,20240430,Intraday,1,Good News,0,0,0.0,0,0,28.551346163357103,0.0182973664042252,0.7574430016250656,0.14285714285714285,0.19576930444456614,0.020697091663069864
011210,20240726,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0182973664042252,0.7574430016250656,0.13333333333333333,0.18168000270683085,0.0038369041925797164
011210,20241025,Intraday,4,Bad News,0,1,0.23575204367543834,1,0,28.551346163357103,0.0182973664042252,0.7574430016250656,0.125,0.25994982907185016,-0.10011085044492496
011210,20250430,Intraday,2,Bad News,0,1,0.11245178156821879,0,0,28.551346163357103,0.0166448734011985,0.7280114172480733,0.11764705882352941,0.2669187203777408,-0.016899320103166374
011210,20250725,Intraday,4,Good News,0,0,0.0,1,0,28.551346163357103,0.0166448734011985,0.7280114172480733,0.1111111111111111,0.17136713956352279,-0.03517594408719674
011760,20200806,After-hours,3,Bad News,1,1,0.7310971742653795,0,0,26.63609185591334,0.0404926769407618,2.8766209412335715,0.0,0.2316836437872304,-0.08333334967683177
011760,20201104,After-hours,2,Good News,1,0,0.0,0,0,26.63609185591334,0.0404926769407618,2.8766209412335715,1.0,0.8175834235603154,-0.025796120733050033
011760,20210511,After-hours,1,Bad News,1,1,0.21524663677130046,0,0,26.63609185591334,0.0222597931383891,3.705734766354461,1.0,0.8792210447299026,0.004649058910169444
011760,20211103,After-hours,2,Good News,1,0,0.0,0,0,26.63609185591334,0.0222597931383891,3.705734766354461,1.0,0.8175834235603154,-0.007038449232316787
011760,20220428,After-hours,3,Good News,1,0,0.0,0,0,26.63609185591334,0.0429674265805186,3.1945162287728066,1.0,0.8175834235603154,0.004122318268289939
011760,20230502,After-hours,1,Good News,1,0,0.0,0,0,26.63609185591334,0.0404850099171858,2.547286690718143,1.0,0.8175834235603154,0.04542077991508193
011760,20240729,After-hours,0,Good News,1,0,0.0,0,0,26.63609185591334,0.0586600029735005,2.1469914215852977,1.0,0.8175834235603154,-0.054902341820770466
011780,20190430,After-hours,1,Bad News,1,1,0.7398093952756587,0,0,28.923077577208915,0.0649391747417335,0.7257725767519208,0.0,0.19643961786516181,0.03374384705075795
011780,20191101,After-hours,4,Bad News,1,1,0.5056894653126147,1,0,28.923077577208915,0.0649391747417335,0.7257725767519208,1.0,0.8479608976932954,0.027639489108624814
011780,20200130,After-hours,3,Good News,1,0,0.0,0,0,28.923077577208915,0.115963712694224,0.5963509866012985,1.0,0.7841527185455464,-0.03508600315025862
011780,20200508,After-hours,4,Bad News,1,1,0.6381676567943777,1,0,28.923077577208915,0.115963712694224,0.5963509866012985,1.0,0.8482719918615017,-0.04489996198936681
011780,20201106,After-hours,4,Good News,1,0,0.0,1,0,28.923077577208915,0.115963712694224,0.5963509866012985,1.0,0.7735362747516744,-0.15022854466099728
011780,20210209,Intraday,1,Good News,0,0,0.0,0,0,28.923077577208915,0.242195104601068,0.5966596664035255,1.0,0.7841527185455464,-0.03550780462891963
011780,20210504,Intraday,1,Bad News,0,1,0.17467486620063707,0,0,28.923077577208915,0.242195104601068,0.5966596664035255,0.8333333333333334,0.7759275183182319,0.11557600826652645
011780,20210806,Intraday,4,Good News,0,0,0.0,1,0,28.923077577208915,0.242195104601068,0.5966596664035255,0.7142857142857143,0.5783526250344413,-0.03581199588719154
011780,20211105,Intraday,4,Bad News,0,1,0.1702626784792592,1,0,28.923077577208915,0.242195104601068,0.5966596664035255,0.625,0.6259993875195298,0.01703876946341036
011780,20220210,Intraday,3,Good News,0,0,0.0,0,0,28.923077577208915,0.1328758173107573,0.365417536326151,0.5555555555555556,0.4677411658967876,0.08490608480603214
011780,20220504,Intraday,2,Bad News,0,1,0.8134203961702545,0,0,28.923077577208915,0.1328758173107573,0.365417536326151,0.5,0.5471837125356304,-0.01374288529618237
011780,20220805,Intraday,4,Bad News,0,1,0.21180979272626863,1,0,28.923077577208915,0.1328758173107573,0.365417536326151,0.45454545454545453,0.4928844014082516,-0.01800814816934107
011780,20221104,Intraday,4,Bad News,0,1,0.3488957511067916,1,0,28.923077577208915,0.1328758173107573,0.365417536326151,0.4166666666666667,0.46333496683907277,0.04710906499971947
011780,20230208,Intraday,2,Good News,0,0,0.0,0,0,28.923077577208915,0.0560226370353669,0.7844914571781759,0.38461538461538464,0.3373604481270377,-0.04438302758382458
011780,20230502,Intraday,1,Bad News,0,1,0.8865645782731426,0,0,28.923077577208915,0.0560226370353669,0.7844914571781759,0.35714285714285715,0.43399861377436927,0.007212040998854766
011780,20230804,Intraday,4,Bad News,0,1,0.1708435771358328,1,0,28.923077577208915,0.0560226370353669,0.7844914571781759,0.3333333333333333,0.3974075860614473,0.007661492928630023
011780,20231103,Intraday,4,Bad News,0,1,0.21982339260398617,1,0,28.923077577208915,0.0560226370353669,0.7844914571781759,0.3125,0.3818005109675973,-0.026718495620049208
011780,20240129,Intraday,0,Bad News,0,1,0.5641753465005522,0,0,28.923077577208915,0.0417976050083767,0.3803262232389293,0.29411764705882354,0.3839794928491316,0.09247908660812572
011780,20240507,Intraday,1,Good News,0,0,0.0,0,0,28.923077577208915,0.0417976050083767,0.3803262232389293,0.2777777777777778,0.26575957077356555,0.04259773620963289
011780,20240802,Intraday,4,Good News,0,0,0.0,1,0,28.923077577208915,0.0417976050083767,0.3803262232389293,0.2631578947368421,0.24516362517975024,0.005981006271392239
011780,20241107,Intraday,3,Bad News,0,1,0.4538137442508477,0,0,28.923077577208915,0.0417976050083767,0.3803262232389293,0.25,0.3507864305538267,-0.11878314949823199
011780,20250204,Intraday,1,Bad News,0,1,0.846965901931558,0,0,28.923077577208915,0.0343306974335753,0.3566682825272638,0.23809523809523808,0.34379388335439937,0.05936320564510147
011780,20250509,Intraday,4,Good News,0,0,0.0,1,0,28.923077577208915,0.0343306974335753,0.3566682825272638,0.22727272727272727,0.22458092601124216,-0.07997432770536951
011780,20250801,Intraday,4,Bad News,0,1,0.45915693817988856,1,0,28.923077577208915,0.0343306974335753,0.3566682825272638,0.21739130434782608,0.3140481309727001,-0.055535137192455196
011780,20251107,Intraday,4,Good News,0,0,0.0,1,0,28.923077577208915,0.0343306974335753,0.3566682825272638,0.20833333333333334,0.21422446495008188,0.021016094285583698
011790,20190510,After-hours,4,Bad News,1,1,0.8199900546991546,1,0,29.25148161246361,0.0169626171230569,1.3013490284104527,0.0,0.18256879117279404,-0.05149283343092545
011790,20190808,After-hours,3,Good News,1,0,0.0,0,0,29.25148161246361,0.0169626171230569,1.3013490284104527,1.0,0.7790043131502591,-0.052731513983673976
011790,20191101,Intraday,4,Bad News,0,1,0.16149068322981366,1,0,29.25148161246361,0.0169626171230569,1.3013490284104527,1.0,0.8432039367989066,0.04583294815359044
011790,20200205,Intraday,2,Bad News,0,1,0.25679012345679014,0,0,29.25148161246361,0.0136173400516935,1.8230209915372295,0.6666666666666666,0.6640085687330637,0.034987305576687576
011790,20200807,Intraday,4,Good News,0,0,0.0,1,0,29.25148161246361,0.0136173400516935,1.8230209915372295,0.5,0.401690830860534,0.04468731069985224
011790,20201103,Intraday,1,Bad News,0,1,0.3096129837702871,0,0,29.25148161246361,0.0136173400516935,1.8230209915372295,0.4,0.4577569046798854,0.04814738571321727
011790,20210430,Intraday,4,Good News,0,0,0.0,1,0,29.25148161246361,0.0553936864487984,1.7077808190167352,0.3333333333333333,0.2827943388706086,-0.012252137368882782
011790,20220208,Intraday,1,Bad News,0,1,0.31824417009602196,0,0,29.25148161246361,-0.0038536634173315,1.8517030105354304,0.2857142857142857,0.36954525691847795,-0.012444420653164425
011790,20220510,Intraday,1,Good News,0,0,0.0,0,0,29.25148161246361,-0.0038536634173315,1.8517030105354304,0.25,0.24321990131139273,-0.009119908523773137
011790,20220808,Intraday,0,Bad News,0,1,0.1774436090225564,0,0,29.25148161246361,-0.0038536634173315,1.8517030105354304,0.2222222222222222,0.32311686581854265,-0.07237416961404772
011790,20221110,Intraday,3,Bad News,0,1,0.670018281535649,0,0,29.25148161246361,-0.0038536634173315,1.8517030105354304,0.2,0.30971171290440974,-0.009586161053039615
011790,20230206,Intraday,0,Bad News,0,1,1.6731301939058172,0,0,29.25148161246361,-0.0464085704429954,1.785713270911122,0.18181818181818182,0.3012734733710122,0.031779212569105736
011790,20230504,Intraday,3,Good News,0,0,0.0,0,0,29.25148161246361,-0.0464085704429954,1.785713270911122,0.16666666666666666,0.19762327740870955,0.01032012535685158
011790,20230809,Intraday,2,Bad News,0,1,0.7004608294930875,0,0,29.25148161246361,-0.0464085704429954,1.785713270911122,0.15384615384615385,0.27922767068455384,-0.006697605857714129
011790,20231031,Intraday,1,Bad News,0,1,0.21138211382113822,0,0,29.25148161246361,-0.0464085704429954,1.785713270911122,0.14285714285714285,0.27045744708933983,0.04801434565115941
011790,20240206,Intraday,1,Bad News,0,1,0.9038031319910514,0,0,29.25148161246361,-0.0674288364988037,1.9435086404514963,0.13333333333333333,0.2669617117491902,0.050551577860402645
011790,20240503,Intraday,4,Good News,0,0,0.0,1,0,29.25148161246361,-0.0674288364988037,1.9435086404514963,0.125,0.16855332727087516,0.027374657538361095
011790,20240801,After-hours,3,Good News,1,0,0.0,0,0,29.25148161246361,-0.0674288364988037,1.9435086404514963,0.11764705882352941,0.17396970177418444,-0.02991901013677339
011790,20250211,Intraday,1,Bad News,0,1,0.33225806451612905,0,0,29.25148161246361,-0.106722155457693,2.3274350021477823,0.16666666666666666,0.2861680659502807,-0.01557344998657767
011790,20251105,Intraday,2,Good News,0,0,0.0,0,0,29.25148161246361,-0.106722155457693,2.3274350021477823,0.15789473684210525,0.19321913784098174,-0.06435644140469385
011930,20200513,Intraday,2,Good News,0,0,0.0,0,0,27.43544817721363,-0.0324080116067086,0.7844914571781759,0.0,0.14595862549686697,-0.024128217772783178
011930,20200812,Intraday,2,Bad News,0,1,0.3003708281829419,0,0,27.43544817721363,-0.0324080116067086,0.7844914571781759,0.0,0.21753484227806374,-0.09327975729718425
011930,20210513,After-hours,3,Bad News,1,1,1.4106936416184972,0,0,27.43544817721363,-0.0332770748389273,0.7844914571781759,0.0,0.22099981403831157,-0.03546992386045644
011930,20210813,Intraday,4,Bad News,0,1,2.7832512315270934,1,0,27.43544817721363,-0.0332770748389273,0.7844914571781759,0.3333333333333333,0.4422495640131143,-0.07685725661944848
011930,20211111,Intraday,3,Good News,0,0,0.0,0,0,27.43544817721363,-0.0332770748389273,0.7844914571781759,0.25,0.2752135471258886,-0.03419081016013475
011930,20220210,Intraday,3,Good News,0,0,0.0,0,0,27.43544817721363,0.0593390559763745,0.7844914571781759,0.2,0.24453129245430785,0.005478877328008587
011930,20220513,Intraday,4,Bad News,0,1,0.691911053818885,1,0,27.43544817721363,0.0593390559763745,0.7844914571781759,0.16666666666666666,0.30951669900752354,-0.04347955750626961
011930,20220811,Intraday,3,Good News,0,0,0.0,0,0,27.43544817721363,0.0593390559763745,0.7844914571781759,0.14285714285714285,0.21240824814890488,0.03363989088645087
011930,20221108,Intraday,1,Bad News,0,1,0.23806734992679357,0,0,27.43544817721363,0.0593390559763745,0.7844914571781759,0.125,0.2927505017749026,-0.015231760666644058
011930,20230503,Intraday,2,Bad News,0,1,0.4526005636689726,0,0,27.43544817721363,0.0259616122471627,1.4227172761762454,0.1111111111111111,0.2844480889872053,0.02147833703784594
011930,20230808,Intraday,1,Bad News,0,1,0.46524689913409784,0,0,27.43544817721363,0.0259616122471627,1.4227172761762454,0.1,0.2773281021743302,-0.02906405796979635
011930,20231109,Intraday,3,Bad News,0,1,2.412253829321663,0,0,27.43544817721363,0.0259616122471627,1.4227172761762454,0.09090909090909091,0.27862534960452895,-0.05483516077585397
011930,20240206,After-hours,1,Good News,1,0,0.0,0,0,27.43544817721363,-0.0230644133218821,1.5480027037295772,0.08333333333333333,0.18234387414249112,0.01898712882879164
011930,20240513,After-hours,0,Good News,1,0,0.0,0,0,27.43544817721363,-0.0230644133218821,1.5480027037295772,0.15384615384615385,0.2183379373450648,0.053431047101697854
011930,20240808,After-hours,3,Bad News,1,1,1.5021543282412848,0,0,27.43544817721363,-0.0230644133218821,1.5480027037295772,0.21428571428571427,0.3603369295043136,0.02013021642198013
011930,20241108,Intraday,4,Bad News,0,1,0.5409516380655226,1,0,27.43544817721363,-0.0230644133218821,1.5480027037295772,0.26666666666666666,0.3808832390441383,-0.09083380621186235
011930,20250206,Intraday,3,Good News,0,0,0.0,0,0,27.43544817721363,-0.0136419640973021,1.57457993799672,0.25,0.2752135471258886,0.06283955239747906
011930,20250513,Intraday,1,Bad News,0,1,1.7798451920214349,0,0,27.43544817721363,-0.0136419640973021,1.57457993799672,0.23529411764705882,0.3771286653963616,0.005071390764795923
011930,20250807,Intraday,3,Good News,0,0,0.0,0,0,27.43544817721363,-0.0136419640973021,1.57457993799672,0.2222222222222222,0.25787691770918353,0.030710552721801277
011930,20251106,Intraday,3,Bad News,0,1,0.9255730872283418,0,0,27.43544817721363,-0.0136419640973021,1.57457993799672,0.21052631578947367,0.3551636402429064,-0.061206282392097675
012030,20210805,Intraday,3,Bad News,0,1,0.4393289114319157,0,0,26.78120751150098,0.036054988813421,0.3751045047127506,0.0,0.2283812099155145,-0.03182587112853184
012030,20211029,Intraday,4,Bad News,0,1,0.18128044537230342,1,0,26.78120751150098,0.036054988813421,0.3751045047127506,0.0,0.21690008663165025,0.019865029432040472
012030,20220429,Intraday,4,Good News,0,0,0.0,1,0,26.78120751150098,0.0137890610241805,0.4538294114142933,0.0,0.1457640075344435,-0.019885686176495915
012030,20230428,Intraday,4,Good News,0,0,0.0,1,0,26.78120751150098,0.0230898644284611,1.2251029253792358,0.0,0.1457640075344435,-0.09332122002813598
012030,20231025,Intraday,2,Bad News,0,1,0.1345347600275327,0,0,26.78120751150098,0.0230898644284611,1.2251029253792358,0.0,0.22740353357999016,-0.03224964949039509
012030,20240430,After-hours,1,Bad News,1,1,0.4391584122623093,0,0,26.78120751150098,0.1066439893756181,1.2067226101546968,0.0,0.22838066218563133,0.007537889397294629
012030,20240802,After-hours,4,Good News,1,0,0.0,1,0,26.78120751150098,0.1066439893756181,1.2067226101546968,0.16666666666666666,0.22513287891601386,-0.054386946377444664
012030,20241101,After-hours,4,Bad News,1,1,0.2148786717752235,1,0,26.78120751150098,0.1066439893756181,1.2067226101546968,0.2857142857142857,0.408338643697643,-0.028509153658978482
012030,20250430,Intraday,2,Good News,0,0,0.0,0,0,26.78120751150098,0.0499693150816002,1.1976836972977358,0.375,0.3754083721628764,0.034827042798019396
012030,20250731,After-hours,3,Bad News,1,1,0.4885636918822377,0,0,26.78120751150098,0.0499693150816002,1.1976836972977358,0.3333333333333333,0.4620378800369416,-0.012134511701254992
012030,20251107,After-hours,4,Good News,1,0,0.0,1,0,26.78120751150098,0.0499693150816002,1.1976836972977358,0.4,0.37968255702450543,0.057178721423556636
012280,20190731,Intraday,2,Good News,0,0,0.0,0,0,24.65292318780256,0.0013082956868662,1.8547309222037591,0.0,0.180772743730918,0.026102276797305923
012280,20191031,Intraday,3,Bad News,0,1,1.1412180052956753,0,0,24.65292318780256,0.0013082956868662,1.8547309222037591,0.0,0.2671312919767144,0.002488580424446711
012280,20200506,Intraday,2,Good News,0,0,0.0,0,0,24.65292318780256,-0.0457856206974714,1.6814896655506966,0.0,0.180772743730918,0.10773181240007154
012280,20220804,Intraday,3,Bad News,0,1,3.1044776119402986,0,0,24.65292318780256,0.0021265675994682,2.520498073639561,0.0,0.2741960618234828,0.03939046201825411
012280,20221108,Intraday,1,Bad News,0,1,1.2109929078014185,0,0,24.65292318780256,0.0021265675994682,2.520498073639561,0.0,0.2673803841903637,-0.02202138710279385
012280,20230508,Intraday,0,Good News,0,0,0.0,0,0,24.65292318780256,0.0358851561336704,2.109862494187361,0.0,0.180772743730918,-0.016095538876241156
012280,20230725,Intraday,1,Good News,0,0,0.0,0,0,24.65292318780256,0.0358851561336704,2.109862494187361,0.0,0.180772743730918,-0.06102335392588648
012280,20231106,Intraday,0,Bad News,0,1,0.5686221009549796,0,0,24.65292318780256,0.0358851561336704,2.109862494187361,0.0,0.2650927379047842,0.025603000582238022
012280,20240507,Intraday,1,Good News,0,0,0.0,0,0,24.65292318780256,0.0399229743246775,1.9708517345172905,0.0,0.180772743730918,0.00920148156915921
012280,20250205,Intraday,2,Good News,0,0,0.0,0,0,24.65292318780256,0.0515091270501068,1.895314307599666,0.0,0.180772743730918,0.014952515909660267
012280,20250804,Intraday,0,Good News,0,0,0.0,0,0,24.65292318780256,0.0515091270501068,1.895314307599666,0.0,0.180772743730918,0.0430224401623498
012280,20251110,Intraday,0,Bad News,0,1,0.527744630071599,0,0,24.65292318780256,0.0515091270501068,1.895314307599666,0.0,0.2649475870088275,0.01873150644087257
012330,20190426,After-hours,4,Bad News,1,1,0.15120492905204455,1,0,31.675313625507247,0.0492277356869269,0.4380317055225142,0.0,0.15009881614634682,0.011708467555706722
012330,20190724,After-hours,2,Good News,1,0,0.0,0,0,31.675313625507247,0.0492277356869269,0.4380317055225142,1.0,0.7383245836012555,0.06804409248175142
012330,20200424,Intraday,4,Bad News,0,1,0.4310931615726444,1,0,31.675313625507247,0.0314829518841274,0.4551577357056681,1.0,0.8122326195348765,-0.06634528865161465
012330,20200724,Intraday,4,Bad News,0,1,0.5324329866056338,1,0,31.675313625507247,0.0314829518841274,0.4551577357056681,0.6666666666666666,0.5991668142222877,-0.025383300351820418
012330,20201029,Intraday,3,Good News,0,0,0.0,0,0,31.675313625507247,0.0314829518841274,0.4551577357056681,0.5,0.363692142586407,-0.03544049149175432
012330,20210128,Intraday,3,Good News,0,0,0.0,0,0,31.675313625507247,0.0458888418805001,0.4560581165950939,0.4,0.29344611606886123,-0.0018558717839495219
012330,20210423,Intraday,4,Bad News,0,1,0.30180702905969276,1,0,31.675313625507247,0.0458888418805001,0.4560581165950939,0.3333333333333333,0.3392484485372976,-0.06128369970327888
012330,20210723,Intraday,4,Good News,0,0,0.0,1,0,31.675313625507247,0.0458888418805001,0.4560581165950939,0.2857142857142857,0.21327444194202821,-0.024256067541985143
012330,20211028,Intraday,3,Bad News,0,1,0.18803232263009964,0,0,31.675313625507247,0.0458888418805001,0.4560581165950939,0.25,0.2945923581484988,-0.04453306686168704
012330,20220126,Intraday,2,Good News,0,0,0.0,0,0,31.675313625507247,0.0448906736871415,0.4654897720121694,0.2222222222222222,0.19055554416567203,0.0452170097912324
012330,20220422,Intraday,4,Bad News,0,1,0.26811074641266,1,0,31.675313625507247,0.0448906736871415,0.4654897720121694,0.2,0.25104744365935666,-0.01855064459821562
012330,20221028,Intraday,4,Good News,0,0,0.0,1,0,31.675313625507247,0.0448906736871415,0.4654897720121694,0.18181818181818182,0.16286389537674623,0.08258761984020797
012330,20230426,Intraday,2,Bad News,0,1,0.36687972936343166,0,0,31.675313625507247,0.0584323568261241,0.4410383502529399,0.16666666666666666,0.24304966411764503,-0.03364155041724938
012330,20230727,Intraday,3,Good News,0,0,0.0,0,0,31.675313625507247,0.0584323568261241,0.4410383502529399,0.15384615384615385,0.15912536913638184,-0.029976564569938545
012330,20240126,Intraday,4,Bad News,0,1,0.24194445732300987,1,0,31.675313625507247,0.0609662115679399,0.4440472262683443,0.14285714285714285,0.2182343752337349,-0.01856646654188171
012330,20240726,Intraday,4,Good News,0,0,0.0,1,0,31.675313625507247,0.0609662115679399,0.4440472262683443,0.13333333333333333,0.14284008132368348,0.009220021302033284
012330,20241025,Intraday,4,Good News,0,0,0.0,1,0,31.675313625507247,0.0609662115679399,0.4440472262683443,0.125,0.13961279295372184,0.02498162003808805
012330,20250425,Intraday,4,Bad News,0,1,0.21239528542296018,1,0,31.675313625507247,0.0520555157168414,0.4305330961186008,0.11764705882352941,0.20472382134112785,-0.011791875882944121
012330,20250725,Intraday,4,Good News,0,0,0.0,1,0,31.675313625507247,0.0520555157168414,0.4305330961186008,0.1111111111111111,0.13436990579499694,-0.002133043644690205
012330,20251031,Intraday,4,Bad News,0,1,0.10310459770114942,1,0,31.675313625507247,0.0520555157168414,0.4305330961186008,0.10526315789473684,0.19804383857834224,-0.049014807026788385
012450,20190508,After-hours,2,Bad News,1,1,1.1013986013986015,0,0,31.76940003735415,0.0186517751044871,2.049851884953337,0.0,0.15929271698640243,0.005369957379514378
012450,20190812,After-hours,0,Good News,1,0,0.0,0,0,31.76940003735415,0.0186517751044871,2.049851884953337,1.0,0.736651791236425,0.20474312004304684
012450,20191111,After-hours,0,Bad News,1,1,0.2753807106598985,0,0,31.76940003735415,0.0186517751044871,2.049851884953337,1.0,0.8197638961432533,0.025938835510986545
012450,20200221,After-hours,4,Bad News,1,1,0.38528896672504376,1,0,31.76940003735415,0.0174054907409834,2.165780798483333,1.0,0.810783225066223,-0.03814188081722568
012450,20200512,After-hours,1,Bad News,1,1,0.9088319088319088,0,0,31.76940003735415,0.0174054907409834,2.165780798483333,1.0,0.8214637814115815,-0.03381032117103745
012450,20200811,Intraday,1,Good News,0,0,0.0,0,0,31.76940003735415,0.0174054907409834,2.165780798483333,1.0,0.736651791236425,0.021633994199794702
012450,20201111,Intraday,2,Good News,0,0,0.0,0,0,31.76940003735415,0.0174054907409834,2.165780798483333,0.8333333333333334,0.6216177343758944,0.03301701104936066
012450,20210226,After-hours,4,Bad News,1,1,0.1919406150583245,1,0,31.76940003735415,0.0273190877511853,1.8095297463555684,0.7142857142857143,0.6316284675269156,-0.017685390775971994
012450,20210511,Intraday,1,Bad News,0,1,0.13517060367454067,0,0,31.76940003735415,0.0273190877511853,1.8095297463555684,0.75,0.6712548355566935,0.012456251086502446
012450,20210805,Intraday,3,Good News,0,0,0.0,0,0,31.76940003735415,0.0273190877511853,1.8095297463555684,0.6666666666666666,0.49105159317769476,-0.04989522966348889
012450,20211029,Intraday,4,Bad News,0,1,0.2209653092006033,1,0,31.76940003735415,0.0273190877511853,1.8095297463555684,0.6,0.5435863595109713,-0.01354029658169149
012450,20220225,Intraday,4,Bad News,0,1,0.21297192642787996,1,0,31.76940003735415,0.0100300142414887,2.862930197537075,0.5454545454545454,0.5001157482333661,0.12342578089608289
012450,20220429,Intraday,4,Bad News,0,1,0.18327183271832717,1,0,31.76940003735415,0.0100300142414887,2.862930197537075,0.5,0.46375649359343557,0.013058289693765504
012450,20220729,Intraday,4,Good News,0,0,0.0,1,0,31.76940003735415,0.0100300142414887,2.862930197537075,0.46153846153846156,0.3202812412178985,0.208394737982322
012450,20221031,Intraday,0,Bad News,0,1,0.4295837023914969,0,0,31.76940003735415,0.0100300142414887,2.862930197537075,0.42857142857142855,0.42380150836931935,0.0529966530798039
012450,20230224,Intraday,4,Good News,0,0,0.0,1,0,31.76940003735415,0.049988402412474,3.172066585053127,0.4,0.279087820499052,0.03381936368537096
012450,20230427,Intraday,3,Good News,0,0,0.0,0,0,31.76940003735415,0.049988402412474,3.172066585053127,0.375,0.27544322104548274,-0.08008404340462744
