date,close,updown,comp,change,open,high,low,volume,amount,marcap,index_type
2022-09-27,698.11,1,5.74,0.0083,694.53,700.38,681.59,947763603,6033946972722,319026174809118.0,KOSDAQ
2022-09-28,673.87,2,-24.24,-0.0347,696.38,702.72,668.3,911992699,6368439377590,307807311543755.0,KOSDAQ
2022-09-29,675.07,1,1.2,0.0018,686.63,695.49,675.07,803932117,5674039072163,308456807526915.0,KOSDAQ
2022-09-30,672.65,2,-2.42,-0.0036,668.26,677.68,661.65,786870711,5495664055001,308863848074064.0,KOSDAQ
2022-10-04,696.79,1,24.14,0.0359,685.19,696.79,683.63,667595845,4625879085491,319854569308748.0,KOSDAQ
2022-10-05,685.34,2,-11.45,-0.0163999999999999,706.76,707.59,683.15,813665900,5380244008825,314630995837645.0,KOSDAQ
2022-10-06,706.01,1,20.67,0.0302,690.48,706.43,690.48,1139543185,5020144209825,324168976674628.0,KOSDAQ
2022-10-07,698.49,2,-7.52,-0.0107,700.71,707.42,697.59,1149848739,5316309128691,320796814736296.0,KOSDAQ
2022-10-11,669.5,2,-28.99,-0.0415,685.3,685.3,667.63,1155753433,5117909492211,307440392544691.0,KOSDAQ
2022-10-12,671.67,1,2.17,0.0032,669.59,673.42,663.6,1140923747,5053657331658,308456485369120.0,KOSDAQ
2022-10-13,651.59,2,-20.08,-0.0299,669.36,669.71,650.39,1051922998,5482305321288,299052153282201.0,KOSDAQ
2022-10-14,678.24,1,26.65,0.0409,665.17,679.92,665.17,893524616,5253140472393,311385917006843.0,KOSDAQ
2022-10-17,682.0,1,3.76,0.0055,667.61,682.39,664.83,814417917,5447791275607,313338561588753.0,KOSDAQ
2022-10-18,697.09,1,15.09,0.0220999999999999,692.39,697.37,685.9,1068476942,7041626884921,320639761189027.0,KOSDAQ
2022-10-19,690.56,2,-6.53,-0.0093999999999999,697.94,705.84,689.67,1050551878,6485036333475,318156853326346.0,KOSDAQ
2022-10-20,680.44,2,-10.12,-0.0147,688.44,693.14,675.89,1052781101,5294037158128,313890313408496.0,KOSDAQ
2022-10-21,674.48,2,-5.96,-0.0088,678.16,682.49,674.48,1034393626,5149617792061,311224518989651.0,KOSDAQ
2022-10-24,688.5,1,14.02,0.0208,686.43,693.44,686.43,817958809,4941481904821,317589693390857.0,KOSDAQ
2022-10-25,688.85,1,0.35,0.0005,690.77,695.95,686.21,973740886,5479512364351,318350425727172.0,KOSDAQ
2022-10-26,683.17,2,-5.68,-0.0081999999999999,690.67,691.13,683.14,963244682,5482860273411,315561721211910.0,KOSDAQ
2022-10-27,695.09,1,11.92,0.0174,686.41,695.22,686.41,852166039,4815443226092,321179890132186.0,KOSDAQ
2022-10-28,687.63,2,-7.46,-0.0107,690.71,695.51,687.19,847494729,5273824833794,317743013246559.0,KOSDAQ
2022-10-31,695.33,1,7.7,0.0112,694.69,695.62,689.97,751259296,4111222630091,321315139825250.0,KOSDAQ
2022-11-01,700.05,1,4.72,0.0068,695.45,700.07,693.92,920257235,4783324583452,323475937778169.0,KOSDAQ
2022-11-02,697.37,2,-2.68,-0.0038,697.4,699.24,694.94,858230297,5906554180973,322379755989022.0,KOSDAQ
2022-11-03,694.13,2,-3.24,-0.0046,685.42,695.63,683.74,707278181,4750449084800,319615919318102.0,KOSDAQ
2022-11-04,693.89,2,-0.24,-0.0003,691.69,694.17,684.99,737321589,5424942898745,319806801284679.0,KOSDAQ
2022-11-07,700.48,1,6.59,0.0095,696.22,700.49,695.1,722344492,4651070928412,322884894550289.0,KOSDAQ
2022-11-08,713.33,1,12.85,0.0183,703.36,713.33,703.36,846229977,5810476966421,328769979001164.0,KOSDAQ
2022-11-09,714.6,1,1.27,0.0018,715.19,717.09,711.15,931480127,5824931684302,329414677068255.0,KOSDAQ
2022-11-10,707.78,2,-6.82,-0.0095,708.49,712.48,705.7,1041901657,6157827810608,326431031187154.0,KOSDAQ
2022-11-11,731.22,1,23.44,0.0331,727.22,732.12,724.53,1079376887,7471802014687,337264814235686.0,KOSDAQ
2022-11-14,729.54,2,-1.68,-0.0023,732.29,734.73,728.81,1100846011,6717777424053,337140902387706.0,KOSDAQ
2022-11-15,744.96,1,15.42,0.0210999999999999,730.33,744.96,730.33,1130885553,6639306699465,344193558659399.0,KOSDAQ
2022-11-16,743.1,2,-1.86,-0.0025,746.55,746.62,737.87,1186546228,6517654800287,343209334494209.0,KOSDAQ
2022-11-17,737.54,2,-5.56,-0.0075,740.62,742.29,735.04,978990600,5746481992732,340965031533293.0,KOSDAQ
2022-11-18,731.92,2,-5.62,-0.0076,738.34,742.17,731.53,1297151301,6078255258263,338951690005533.0,KOSDAQ
2022-11-21,718.57,2,-13.35,-0.0182,733.0,733.65,717.55,981797456,5315208041133,332699337394302.0,KOSDAQ
2022-11-22,712.26,2,-6.31,-0.0088,716.24,719.8,711.92,895809089,5004877586727,329829714579478.0,KOSDAQ
2022-11-23,725.59,1,13.33,0.0187,718.29,725.64,718.29,830056173,5035913098123,335667394857994.0,KOSDAQ
2022-11-24,738.22,1,12.63,0.0174,729.41,738.7,729.41,793573958,5222187019960,341717146968777.0,KOSDAQ
2022-11-25,733.56,2,-4.66,-0.0063,737.46,737.53,732.48,710328850,4723353329704,339637553238086.0,KOSDAQ
2022-11-28,717.9,2,-15.66,-0.0213,731.81,731.81,717.13,878676916,5419027909882,332414215094245.0,KOSDAQ
2022-11-29,727.54,1,9.64,0.0134,715.02,727.6,713.26,794007803,4828375894525,336927388299632.0,KOSDAQ
2022-11-30,729.54,1,2.0,0.0027,726.56,729.54,722.4,813568793,5003807646157,337947065677640.0,KOSDAQ
2022-12-01,740.6,1,11.06,0.0152,740.97,744.56,739.16,825110488,5758034113830,343075080230538.0,KOSDAQ
2022-12-02,732.95,2,-7.65,-0.0103,740.13,740.18,732.41,856591397,6105784023168,339643001144892.0,KOSDAQ
2022-12-05,733.32,1,0.37,0.0005,736.45,739.77,731.07,1058482673,5258240835790,339917270391513.0,KOSDAQ
2022-12-06,719.44,2,-13.88,-0.0189,726.32,727.34,719.29,926869131,5019200256718,333769906652176.0,KOSDAQ
2022-12-07,718.14,2,-1.3,-0.0018,715.63,722.62,711.63,982850616,5033008873398,333420326905253.0,KOSDAQ
2022-12-08,712.52,2,-5.62,-0.0078,718.37,719.69,711.08,1069811230,5819829414081,330917120166935.0,KOSDAQ
2022-12-09,719.49,1,6.97,0.0098,717.24,721.14,712.4,1278548475,6153962230900,334174610218005.0,KOSDAQ
2022-12-12,715.22,2,-4.27,-0.0059,716.88,718.31,714.26,964001067,4713130416393,332248030270132.0,KOSDAQ
2022-12-13,715.16,2,-0.06,-0.0001,717.64,719.33,712.21,1191298483,4878762164837,332194007303160.0,KOSDAQ
2022-12-14,729.0,1,13.84,0.0194,718.17,729.17,718.17,1082237656,5359244088087,338621742436927.0,KOSDAQ
2022-12-15,722.68,2,-6.32,-0.0087,725.32,730.51,721.46,957408065,4765903194878,335706650690362.0,KOSDAQ
2022-12-16,717.41,2,-5.27,-0.0073,711.33,720.48,710.2,889444273,4729865927302,333728481678709.0,KOSDAQ
2022-12-19,717.22,2,-0.19,-0.0003,716.8,722.42,714.63,776382980,4424672451571,333338382026031.0,KOSDAQ
2022-12-20,703.13,2,-14.09,-0.0196,715.13,715.29,701.44,977951443,5388784442362,326822623464700.0,KOSDAQ
2022-12-21,705.7,1,2.57,0.0037,708.13,709.95,701.61,938032477,5181366913552,327971511518424.0,KOSDAQ
2022-12-22,715.02,1,9.32,0.0132,710.47,715.35,709.52,851987960,4454190720079,332311677394446.0,KOSDAQ
2022-12-23,691.25,2,-23.77,-0.0332,704.93,704.93,691.25,1107302430,5147797944521,321813279703994.0,KOSDAQ
2022-12-26,694.68,1,3.43,0.005,691.94,696.96,686.8,797707556,4331951164904,323390640890782.0,KOSDAQ
2022-12-27,704.19,1,9.51,0.0137,697.25,704.21,697.25,901437356,5092351194343,327910002219152.0,KOSDAQ
2022-12-28,692.37,2,-11.82,-0.0168,699.24,699.39,691.01,834832047,5137454012918,321475844186489.0,KOSDAQ
2022-12-29,679.29,2,-13.08,-0.0189,691.35,693.12,675.8,952158164,4811065003230,315498720104122.0,KOSDAQ
2023-01-02,671.51,2,-7.78,-0.0115,683.84,688.77,670.38,742766883,4368090675028,311897723962202.0,KOSDAQ
2023-01-03,674.95,1,3.44,0.0051,672.18,675.75,660.32,935983853,5089081840536,313443983727042.0,KOSDAQ
2023-01-04,683.67,1,8.72,0.0129,670.18,683.67,667.3,901765440,5078751515147,317540886338069.0,KOSDAQ
2023-01-05,679.92,2,-3.75,-0.0055,685.78,688.35,677.77,885279201,5386582895251,315902966634724.0,KOSDAQ
2023-01-06,688.94,1,9.02,0.0133,677.28,691.17,676.4,818505863,5526770459644,320090411554481.0,KOSDAQ
2023-01-09,701.21,1,12.27,0.0178,695.02,701.21,695.02,1008250417,5133008656994,325718026654199.0,KOSDAQ
2023-01-10,696.05,2,-5.16,-0.0074,700.16,704.6,694.92,1158010390,6117171540235,323644848790326.0,KOSDAQ
2023-01-11,709.77,1,13.72,0.0197,701.29,710.29,701.29,1247665887,5513943719806,329777375205274.0,KOSDAQ
2023-01-12,710.82,1,1.05,0.0015,713.56,714.1,707.54,1246163428,5282576216473,330354754662007.0,KOSDAQ
2023-01-13,711.82,1,1.0,0.0014,712.24,714.75,709.26,1082281898,5228817012586,330987809068553.0,KOSDAQ
2023-01-16,716.89,1,5.07,0.0070999999999999,714.71,718.15,713.19,1230665863,5646744491823,333362222147532.0,KOSDAQ
2023-01-17,709.71,2,-7.18,-0.01,716.7,718.9,708.54,1162082903,6282539324111,330058542928887.0,KOSDAQ
2023-01-18,711.75,1,2.04,0.0029,711.12,713.28,708.79,1175236186,6534155029258,331005187288778.0,KOSDAQ
2023-01-19,712.89,1,1.14,0.0016,707.66,712.94,705.76,1008732586,6275312810268,331969248601759.0,KOSDAQ
2023-01-20,717.97,1,5.08,0.0070999999999999,712.32,718.03,712.32,1006210961,6147616035795,334506823768744.0,KOSDAQ
2023-01-25,732.35,1,14.38,0.02,725.23,732.42,725.23,1016337377,7703890930377,341163277030754.0,KOSDAQ
2023-01-26,738.94,1,6.59,0.009,734.37,740.99,733.23,1207458460,9151210987978,344416794892032.0,KOSDAQ
2023-01-27,741.25,1,2.31,0.0031,741.2,742.07,737.9,1135404760,7465456180852,345741980309055.0,KOSDAQ
2023-01-30,738.62,2,-2.63,-0.0034999999999999,743.73,746.33,736.9,1050895012,7484991890565,344704325436817.0,KOSDAQ
2023-01-31,740.49,1,1.87,0.0025,735.19,740.98,732.33,975258796,8044582854225,345558866757648.0,KOSDAQ
2023-02-01,750.96,1,10.47,0.0141,744.9,752.5,744.03,1065396559,8786552313425,350460923570265.0,KOSDAQ
2023-02-02,764.62,1,13.66,0.0182,759.53,764.84,758.72,1220834721,8757933896696,356981668435985.0,KOSDAQ
2023-02-03,766.79,1,2.17,0.0028,765.37,768.03,761.82,1136574420,9265712633432,358449971540544.0,KOSDAQ
2023-02-06,761.33,2,-5.46,-0.0070999999999999,763.66,766.23,760.65,1185407618,8029937901748,355964477004747.0,KOSDAQ
2023-02-07,772.79,1,11.46,0.0151,762.47,773.79,762.3,1261551684,9579662960807,361544964041108.0,KOSDAQ
2023-02-08,779.98,1,7.19,0.0093,777.43,779.98,776.3,1461520222,9573057233799,364938932575631.0,KOSDAQ
2023-02-09,784.58,1,4.6,0.0059,776.6,784.64,776.26,1411565323,9920451537909,367173795818580.0,KOSDAQ
2023-02-10,772.44,2,-12.14,-0.0155,783.07,784.52,771.62,1309834875,10589209653850,361579872170428.0,KOSDAQ
2023-02-13,772.55,1,0.11,0.0001,771.5,774.08,767.64,1198564825,9602981944224,361652493885227.0,KOSDAQ
2023-02-14,779.58,1,7.03,0.0091,778.05,780.13,774.61,1273741863,9632666955757,364997188932796.0,KOSDAQ
2023-02-15,765.46,2,-14.12,-0.0181,782.55,784.38,763.81,1416003278,10724452319144,358813760540798.0,KOSDAQ
2023-02-16,784.71,1,19.25,0.0250999999999999,772.17,784.71,772.16,1242737840,9390497539425,368439501627773.0,KOSDAQ
2023-02-17,775.62,2,-9.09,-0.0116,775.03,780.78,772.96,862495804,8911920587474,364469232408772.0,KOSDAQ
2023-02-20,788.89,1,13.27,0.0171,777.68,789.26,773.86,889521303,8887053338794,370746475379803.0,KOSDAQ
2023-02-21,793.42,1,4.53,0.0056999999999999,789.45,793.42,786.48,1020994847,9639630272262,372841940875971.0,KOSDAQ
2023-02-22,778.51,2,-14.91,-0.0187999999999999,782.83,787.85,774.54,1125363718,10019625958257,365904573571717.0,KOSDAQ
2023-02-23,783.28,1,4.77,0.0060999999999999,782.18,784.59,774.1,927833109,9911740145966,368151719875675.0,KOSDAQ
2023-02-24,778.88,2,-4.4,-0.0056,784.94,786.09,774.21,1192537980,10444720873784,366037810529367.0,KOSDAQ
2023-02-27,780.3,1,1.42,0.0018,775.01,781.54,769.75,1146531764,10516965244726,366628524556680.0,KOSDAQ
2023-02-28,791.6,1,11.3,0.0144999999999999,784.23,793.65,783.66,1005903187,10411152630191,371912984933647.0,KOSDAQ
2023-03-02,787.19,2,-4.41,-0.0056,793.63,797.01,786.52,1020089923,10853202033853,370075760790550.0,KOSDAQ
2023-03-03,802.42,1,15.23,0.0192999999999999,792.9,802.45,792.61,1102273010,11038716785758,378059877027936.0,KOSDAQ
2023-03-06,816.51,1,14.09,0.0176,810.61,816.62,804.47,1110188043,12501426767453,384639511424349.0,KOSDAQ
2023-03-07,815.76,2,-0.75,-0.0009,814.27,818.56,810.47,1387403737,13160788244787,384474106386699.0,KOSDAQ
2023-03-08,813.95,2,-1.81,-0.0022,809.14,817.17,807.95,1261649247,12564614444845,383607754458222.0,KOSDAQ
2023-03-09,809.22,2,-4.73,-0.0058,817.03,817.12,801.1,1367967960,11685234349063,381522431004330.0,KOSDAQ
2023-03-10,788.6,2,-20.62,-0.0255,796.57,798.96,785.66,1204572401,10596319347695,371906517641291.0,KOSDAQ
2023-03-13,788.89,1,0.29,0.0004,784.02,789.18,771.03,1178495051,10709010999333,372176398769848.0,KOSDAQ
2023-03-14,758.05,2,-30.84,-0.0391,788.44,789.22,758.05,1140138741,10903713293362,357461172609841.0,KOSDAQ
2023-03-15,781.17,1,23.12,0.0305,774.53,784.59,773.65,1030708174,10695497522005,368139424343113.0,KOSDAQ
2023-03-16,781.98,1,0.81,0.001,780.53,785.54,767.11,1109314318,12290180356964,367720334540747.0,KOSDAQ
2023-03-17,797.39,1,15.41,0.0197,791.18,798.62,785.98,1146052772,14408936955743,374945162115715.0,KOSDAQ
2023-03-20,802.2,1,4.81,0.006,793.04,803.42,791.45,1097773310,11521937840437,377052534644858.0,KOSDAQ
2023-03-21,802.53,1,0.33,0.0004,806.51,809.33,802.42,1062910296,11841971249509,377289756737026.0,KOSDAQ
2023-03-22,813.43,1,10.9,0.0136,811.17,813.43,807.91,1117238787,12635103045628,382341032320615.0,KOSDAQ
2023-03-23,812.19,2,-1.24,-0.0015,807.53,824.2,806.4,1177436814,17941127148489,381704111823252.0,KOSDAQ
2023-03-24,824.11,1,11.92,0.0147,820.16,824.11,814.07,1292725293,13796536815740,386895184121892.0,KOSDAQ
2023-03-27,827.69,1,3.58,0.0043,827.95,829.18,817.81,1176552750,13400561434542,388588093717020.0,KOSDAQ
2023-03-28,833.51,1,5.82,0.0069999999999999,831.07,833.68,825.4,1222376505,13869710258035,391491400113686.0,KOSDAQ
2023-03-29,843.94,1,10.43,0.0125,833.9,843.94,832.44,1309614395,14690132558379,396799314710996.0,KOSDAQ
2023-03-30,850.48,1,6.54,0.0077,850.78,852.59,846.1,1502135159,15325502771118,400365537565452.0,KOSDAQ
2023-03-31,847.52,2,-2.96,-0.0034999999999999,849.98,851.13,842.61,1282318439,13809848648802,399097446427679.0,KOSDAQ
2023-04-03,854.96,1,7.44,0.0088,850.86,855.2,847.7,1145928489,13203018060184,402741110536531.0,KOSDAQ
2023-04-04,857.18,1,2.22,0.0026,853.92,861.13,852.02,1310437645,13297190656343,403961765614704.0,KOSDAQ
2023-04-05,872.36,1,15.18,0.0177,857.54,872.44,856.15,1500672632,13396403443642,411050883520240.0,KOSDAQ
2023-04-06,865.58,2,-6.78,-0.0078,869.65,869.94,859.13,1418014429,12406329224599,408022459534572.0,KOSDAQ
2023-04-07,880.07,1,14.49,0.0167,871.83,880.07,866.58,1669012618,14090088087819,414870489420584.0,KOSDAQ
2023-04-10,887.78,1,7.71,0.0088,882.75,890.96,877.31,1590085779,17822665408444,418754179964574.0,KOSDAQ
2023-04-11,898.94,1,11.16,0.0126,893.2,899.37,879.73,1555495545,16842487400613,425634975713436.0,KOSDAQ
2023-04-12,890.62,2,-8.32,-0.0093,897.11,900.83,888.63,1987419195,17250515448378,421877162148019.0,KOSDAQ
2023-04-13,894.25,1,3.63,0.0040999999999999,885.5,895.29,875.42,1698995237,16889537267849,423574251022428.0,KOSDAQ
2023-04-14,903.84,1,9.59,0.0107,902.56,906.69,900.7,1463219786,13980550011471,428656711360164.0,KOSDAQ
2023-04-17,909.5,1,5.66,0.0063,905.35,909.5,898.84,1543775299,13443511061462,431395913487050.0,KOSDAQ
2023-04-18,909.02,2,-0.48,-0.0005,910.75,910.75,902.9,1973947340,16619154094369,431287161226592.0,KOSDAQ
2023-04-19,909.2,1,0.18,0.0002,908.87,913.97,907.59,1878192262,14839360491784,430184410576079.0,KOSDAQ
2023-04-20,885.71,2,-23.49,-0.0258,905.81,906.0,884.33,2324112321,13974830133200,419231110265497.0,KOSDAQ
2023-04-21,868.82,2,-16.89,-0.0191,884.27,888.21,868.36,2021045955,13125995750077,411902039051204.0,KOSDAQ
2023-04-24,855.23,2,-13.59,-0.0156,867.38,870.08,852.48,1308672542,10547590468540,405538682580775.0,KOSDAQ
2023-04-25,838.71,2,-16.52,-0.0192999999999999,857.54,858.91,828.25,1540091899,11771864758043,397824367613523.0,KOSDAQ
2023-04-26,830.44,2,-8.27,-0.0098999999999999,835.94,846.42,829.19,1260644962,9968275309691,394071418199052.0,KOSDAQ
2023-04-27,850.21,1,19.77,0.0237999999999999,831.89,850.88,823.19,1461893463,10760729470630,403491546416466.0,KOSDAQ
2023-04-28,842.83,2,-7.38,-0.0087,860.11,860.11,839.67,1157792081,12059368535500,401309247871832.0,KOSDAQ
2023-05-02,855.61,1,12.78,0.0152,845.18,855.61,844.68,1031526536,9361705366742,406823810826825.0,KOSDAQ
2023-05-03,843.18,2,-12.43,-0.0144999999999999,848.05,852.23,841.81,1172736399,9278434480185,401047065132996.0,KOSDAQ
2023-05-04,845.06,1,1.88,0.0022,842.13,847.69,839.08,1185031376,8820723883788,402231442046667.0,KOSDAQ
2023-05-08,842.28,2,-2.78,-0.0033,851.52,854.32,842.07,1267793826,9012187564880,400978834907052.0,KOSDAQ
2023-05-09,835.85,2,-6.43,-0.0076,841.41,843.4,827.78,1176449933,9281836897549,397912770736515.0,KOSDAQ
2023-05-10,829.74,2,-6.11,-0.0073,836.02,839.86,827.88,1319935509,8033545016176,395234782269020.0,KOSDAQ
2023-05-11,824.54,2,-5.2,-0.0063,836.6,840.66,821.94,1751057901,9489239369523,392851021963899.0,KOSDAQ
2023-05-12,822.43,2,-2.11,-0.0026,824.11,828.14,820.24,1689715968,8856679949064,391877219766128.0,KOSDAQ
2023-05-15,814.53,2,-7.9,-0.0096,820.5,820.5,806.47,1279890362,9782681530871,388206484427628.0,KOSDAQ
2023-05-16,816.75,1,2.22,0.0027,818.96,822.64,813.32,1373516422,9642552831108,389297675536962.0,KOSDAQ
2023-05-17,834.19,1,17.44,0.0214,815.58,834.2,814.65,1270384258,8988008350479,397733210799111.0,KOSDAQ
2023-05-18,835.89,1,1.7,0.002,839.27,841.1,833.73,1324825944,8967180906308,398516466299375.0,KOSDAQ
2023-05-19,841.72,1,5.83,0.0069999999999999,839.56,842.21,836.68,1310478449,10360407975534,401619667898589.0,KOSDAQ
2023-05-22,852.04,1,10.32,0.0123,840.97,852.33,837.49,1093157114,8473090601489,406363100428462.0,KOSDAQ
2023-05-23,859.16,1,7.12,0.0084,853.57,861.3,853.57,1270087198,9609898273798,409997583196510.0,KOSDAQ
2023-05-24,855.46,2,-3.7,-0.0043,856.25,857.84,853.0,1150652782,8377743615308,409368563614244.0,KOSDAQ
2023-05-25,847.72,2,-7.74,-0.009,857.3,860.01,845.84,1253501257,7822284012069,405817262001947.0,KOSDAQ
2023-05-26,843.23,2,-4.49,-0.0053,849.8,853.06,842.17,1181354772,8079179393245,404185880967502.0,KOSDAQ
2023-05-30,851.5,1,8.27,0.0098,850.0,851.53,844.48,1226447934,7854306769558,408184728304838.0,KOSDAQ
2023-05-31,856.94,1,5.44,0.0064,851.37,860.3,850.88,1074919531,8105781998329,410762791557526.0,KOSDAQ
2023-06-01,863.78,1,6.84,0.008,855.95,863.86,855.46,982023283,7202518016543,414191912523594.0,KOSDAQ
2023-06-02,868.06,1,4.28,0.005,866.16,868.17,864.97,1112160220,7616450583636,416464845548968.0,KOSDAQ
2023-06-05,870.28,1,2.22,0.0026,871.05,872.95,865.13,1049549658,6970226548105,417523271282702.0,KOSDAQ
2023-06-07,880.72,1,10.44,0.012,872.1,880.81,872.1,1093663073,8890240570016,422517053595658.0,KOSDAQ
2023-06-08,876.13,2,-4.59,-0.0052,878.86,879.44,871.5,1123246616,9008146310954,421092952327398.0,KOSDAQ
2023-06-09,883.71,1,7.58,0.0087,882.11,886.52,880.76,1068151786,9546943342458,424756543749504.0,KOSDAQ
2023-06-12,885.76,1,2.05,0.0023,887.2,887.2,881.76,1008594343,9019577046745,425893644281940.0,KOSDAQ
2023-06-13,896.81,1,11.05,0.0125,890.81,898.28,889.58,1117251805,10586020590719,431291955086062.0,KOSDAQ
2023-06-14,871.83,2,-24.98,-0.0279,899.35,899.85,870.48,1336224834,12864526941055,419369212191680.0,KOSDAQ
2023-06-15,878.04,1,6.21,0.0070999999999999,877.62,884.55,865.48,1122318243,10229845236190,422504860760674.0,KOSDAQ
2023-06-16,887.95,1,9.91,0.0113,882.45,888.27,878.99,949462148,8563052418754,427288976709558.0,KOSDAQ
2023-06-19,888.61,1,0.66,0.0007,888.52,889.49,881.14,1153900000,8640472533924,427630918821185.0,KOSDAQ
2023-06-20,886.41,2,-2.2,-0.0025,886.47,891.0,883.09,1301283713,9662579558943,425695312580482.0,KOSDAQ
2023-06-21,875.7,2,-10.71,-0.0121,887.26,890.94,875.33,1216521534,9389170738503,420589876465360.0,KOSDAQ
2023-06-22,876.38,1,0.68,0.0008,870.79,880.12,869.79,1339789200,8569944364185,420999395898834.0,KOSDAQ
2023-06-23,874.84,2,-1.54,-0.0018,880.37,880.46,872.28,1287180970,8428578901317,420135043459337.0,KOSDAQ
2023-06-26,879.5,1,4.66,0.0053,874.31,881.24,869.29,1293505724,8706697495459,422225553318677.0,KOSDAQ
2023-06-27,874.14,2,-5.36,-0.0060999999999999,877.88,878.43,867.68,1220801453,8984996257499,419653192029387.0,KOSDAQ
2023-06-28,866.97,2,-7.17,-0.0081999999999999,879.61,880.23,866.7,1164022550,9622908094376,416385717099030.0,KOSDAQ
2023-06-29,861.79,2,-5.18,-0.006,868.65,870.75,859.77,1173907181,9264784435756,414020562323732.0,KOSDAQ
2023-06-30,868.24,1,6.45,0.0075,862.7,869.24,853.68,1000068755,9203747446624,417824127926909.0,KOSDAQ
2023-07-03,889.29,1,21.05,0.0242,873.91,889.29,873.66,884082214,10603651052559,427893116022242.0,KOSDAQ
2023-07-04,890.0,1,0.71,0.0008,890.94,894.7,883.41,972953790,11545129929440,428161725511757.0,KOSDAQ
2023-07-05,891.18,1,1.18,0.0013,890.49,895.63,889.23,918615508,10531837749987,428780437481783.0,KOSDAQ
2023-07-06,870.53,2,-20.65,-0.0232,889.3,889.77,869.46,1134506228,11130338336470,419190995639896.0,KOSDAQ
2023-07-07,867.27,2,-3.26,-0.0037,868.08,872.29,861.2,1035427219,8009251371917,417718584854565.0,KOSDAQ
2023-07-10,860.35,2,-6.92,-0.008,868.0,870.18,857.35,1014982128,9721572767552,414366972436263.0,KOSDAQ
2023-07-11,878.73,1,18.38,0.0214,866.55,878.76,865.65,935391511,9082924297629,423229062701988.0,KOSDAQ
2023-07-12,879.88,1,1.15,0.0013,878.97,880.53,873.91,1043118519,10595066049150,423618918101672.0,KOSDAQ
2023-07-13,893.07,1,13.19,0.015,885.21,895.23,884.33,1122333065,12568445693662,430068141680691.0,KOSDAQ
2023-07-14,896.28,1,3.21,0.0036,898.17,899.68,890.21,1056686324,12330830601818,432702966197944.0,KOSDAQ
2023-07-17,898.29,1,2.01,0.0022,894.75,899.44,891.18,1119416578,10494368668897,433666352790006.0,KOSDAQ
2023-07-18,914.14,1,15.85,0.0176,901.43,914.18,901.12,1139854017,14311263004082,441367892486646.0,KOSDAQ
2023-07-19,923.72,1,9.58,0.0105,917.51,923.9,910.25,1016893563,15723854281309,446179346656537.0,KOSDAQ
2023-07-20,931.6,1,7.88,0.0085,918.27,931.79,913.98,978780675,14070930953102,450317137849340.0,KOSDAQ
2023-07-21,934.58,1,2.98,0.0032,918.51,937.29,918.19,992316458,13390189537646,451830150446042.0,KOSDAQ
2023-07-24,929.9,2,-4.68,-0.005,934.99,935.55,920.89,966471740,15065765051016,449613086398779.0,KOSDAQ
2023-07-25,939.96,1,10.06,0.0108,932.17,945.47,924.31,932865875,14807760560656,454570559190489.0,KOSDAQ
2023-07-26,900.63,2,-39.33,-0.0418,945.57,956.4,886.14,1236849184,26481196768146,435360980324054.0,KOSDAQ
2023-07-27,883.79,2,-16.84,-0.0187,897.44,912.57,878.8,892726452,16018967148825,427799727761563.0,KOSDAQ
2023-07-28,913.74,1,29.95,0.0339,880.23,914.6,877.96,677661358,11997142808582,442183475626650.0,KOSDAQ
2023-07-31,935.97,1,22.23,0.0243,923.01,938.43,921.39,691575579,10891085105633,453032138636820.0,KOSDAQ
2023-08-01,939.67,1,3.7,0.004,944.71,952.12,926.75,924066636,14537384611931,454817075945774.0,KOSDAQ
2023-08-02,909.76,2,-29.91,-0.0318,931.17,940.06,907.87,951132825,11809032273269,440343830637426.0,KOSDAQ
2023-08-03,920.32,1,10.56,0.0116,911.28,920.41,897.89,1149308726,13189339893286,445604063527432.0,KOSDAQ
2023-08-04,918.43,2,-1.89,-0.0021,921.16,922.89,914.3,1059449436,11110784464821,445124361055303.0,KOSDAQ
2023-08-07,898.22,2,-20.21,-0.022,913.25,913.25,894.48,1097671474,13572939610576,436603247933806.0,KOSDAQ
2023-08-08,892.34,2,-5.88,-0.0065,901.76,903.78,889.25,1152204796,12944716388906,433028307783190.0,KOSDAQ
2023-08-09,908.98,1,16.64,0.0186,891.08,912.94,889.94,1008549151,10654751734490,441076164676548.0,KOSDAQ
2023-08-10,911.29,1,2.31,0.0025,904.68,912.65,899.01,1260880165,11837433980853,442526218430911.0,KOSDAQ
2023-08-11,912.2,1,0.91,0.001,913.97,918.18,908.27,1393876361,12114987929856,443015508574880.0,KOSDAQ
2023-08-14,901.68,2,-10.52,-0.0115,907.43,908.13,894.08,1181117277,10959792266814,434975779332580.0,KOSDAQ
2023-08-16,878.29,2,-23.39,-0.0259,893.93,895.42,877.85,1218844755,11871578403621,423722659451219.0,KOSDAQ
2023-08-17,886.04,1,7.75,0.0088,875.15,887.67,863.32,1108792128,12366249413879,427494238868875.0,KOSDAQ
2023-08-18,877.32,2,-8.72,-0.0098,878.52,882.08,874.27,1122467744,10118534840757,423332043652265.0,KOSDAQ
2023-08-21,888.71,1,11.39,0.013,881.09,894.58,879.8,1057472367,10331387410916,429635002358685.0,KOSDAQ
2023-08-22,893.33,1,4.62,0.0052,898.4,899.21,889.71,1230524856,12045691549361,432030558011584.0,KOSDAQ
