corp_code,stock_code,corp_name,market,code,name,market_krx,marcap,log_marcap
00173874,002350,넥센타이어,KOSPI,002350,넥센타이어,KOSPI,666094921140,27.22469802156542
00367604,063440,SM Life Design,KOSDAQ,063440,SM Life Design,KOSDAQ,59549644296,24.810076159530887
00411808,418550,제이오,KOSDAQ,418550,제이오,KOSDAQ,324979380950,26.507027574032772
00111704,042660,한화오션,KOSPI,042660,한화오션,KOSPI,36187421831400,31.219732711159946
00831428,131030,옵투스제약,KOSDAQ,131030,옵투스제약,KOSDAQ,136761072500,25.641501243892083
01105153,454910,두산로보틱스,KOSPI,454910,두산로보틱스,KOSPI,8258065452000,29.74221146925108
00923516,446540,메가터치,KOSDAQ,446540,메가터치,KOSDAQ,182525155470,25.930153838661926
01042650,115180,큐리언트,KOSDAQ,115180,큐리언트,KOSDAQ,1037078638600,27.667428875087662
00301422,066590,스모트로닉,KOSDAQ,066590,스모트로닉,KOSDAQ,94374166280,25.270533210357375
00495086,087600,픽셀플러스,KOSDAQ,087600,픽셀플러스,KOSDAQ,46141052700,24.554968904776356
00638487,150900,파수AI,KOSDAQ,150900,파수AI,KOSDAQ,57115139360,24.76833505611884
01806951,472850,폰드그룹,KOSDAQ,472850,폰드그룹,KOSDAQ,286418968700,26.380721501334108
00220613,092790,넥스틸,KOSPI,092790,넥스틸,KOSPI,538241400000,27.01157299535771
00105952,006260,LS,KOSPI,006260,LS,KOSPI,14742000000000,30.321721678695646
00606664,105330,케이엔더블유,KOSDAQ,105330,케이엔더블유,KOSDAQ,148020364800,25.720615701244515
01571107,394280,오픈엣지테크놀로지,KOSDAQ,394280,오픈엣지테크놀로지,KOSDAQ,439723585700,26.80941215213124
01311408,450080,에코프로머티,KOSPI,450080,에코프로머티,KOSPI,4560511651500,29.14845593743673
00534701,396300,세아메카닉스,KOSDAQ,396300,세아메카닉스,KOSDAQ,166354060000,25.837384245485172
01141942,290740,액트로,KOSDAQ,290740,액트로,KOSDAQ,160033674900,25.79865009815993
00528791,412540,제일엠앤에스,KOSDAQ,412540,제일엠앤에스,KOSDAQ,81063616775,25.118500075643674
00970453,214450,파마리서치,KOSDAQ,214450,파마리서치,KOSDAQ,3407804544000,28.857089371138247
01596656,408920,메쎄이상,KOSDAQ,408920,메쎄이상,KOSDAQ,149584294300,25.73112591234985
00169048,003580,HLB글로벌,KOSPI,003580,HLB글로벌,KOSPI,94436773320,25.271196382125144
01226270,352090,스톰테크,KOSDAQ,352090,스톰테크,KOSDAQ,101445567450,25.342788210297226
01190568,278470,에이피알,KOSPI,278470,에이피알,KOSPI,15125014620000,30.347371086456555
01444380,355690,에이텀,KOSDAQ,355690,에이텀,KOSDAQ,22619841300,23.842093291694656
01161432,199550,레이저옵텍,KOSDAQ,199550,레이저옵텍,KOSDAQ,65841083085,24.910509843438124
01194689,443060,HD현대마린솔루션,KOSPI,443060,HD현대마린솔루션,KOSPI,9661610630000,29.899181482138818
00651017,293580,나우IB,KOSDAQ,293580,나우IB,KOSDAQ,217389585500,26.10495690570224
00366438,062040,산일전기,KOSPI,062040,산일전기,KOSPI,8220355725000,29.737634599607723
01384787,462870,시프트업,KOSPI,462870,시프트업,KOSPI,1771361068000,28.20276933198395
00406046,071970,HD현대마린엔진,KOSPI,071970,HD현대마린엔진,KOSPI,2686582404000,28.619291020011705
01468061,443250,레뷰코퍼레이션,KOSDAQ,443250,레뷰코퍼레이션,KOSDAQ,80303249600,25.109075925324394
01703849,473980,노머스,KOSDAQ,473980,노머스,KOSDAQ,188119067220,25.960340935580177
00814582,336680,탑런토탈솔루션,KOSDAQ,336680,탑런토탈솔루션,KOSDAQ,143272742280,25.688015939312052
00146269,003200,일신방직,KOSPI,003200,일신방직,KOSPI,273224000000,26.33355780851526
01854763,487570,HS효성,KOSPI,487570,HS효성,KOSPI,219829693000,26.116118960783776
01109937,246710,티앤알바이오팹,KOSDAQ,246710,티앤알바이오팹,KOSDAQ,118684614960,25.499735517356175
00668600,102370,케이옥션,KOSDAQ,102370,케이옥션,KOSDAQ,80053877400,25.105965712442824
00923826,178780,일월지엠엘,KOSDAQ,178780,일월지엠엘,KOSDAQ,43056540450,24.48577998310971
01267684,284740,쿠쿠홈시스,KOSPI,284740,쿠쿠홈시스,KOSPI,548592718500,27.030622142485417
01201590,270660,에브리봇,KOSDAQ,270660,에브리봇,KOSDAQ,220562332540,26.119446179141033
01311055,294570,쿠콘,KOSDAQ,294570,쿠콘,KOSDAQ,274999697000,26.340035832794193
01208751,212710,아이에스티이,KOSDAQ,212710,아이에스티이,KOSDAQ,102099796580,25.349216569754617
01519790,484870,엠앤씨솔루션,KOSPI,484870,엠앤씨솔루션,KOSPI,836666460000,27.45269133339215
00636656,099430,바이오플러스,KOSDAQ,099430,바이오플러스,KOSDAQ,350119300960,26.58153979323605
01817081,475150,SK이터닉스,KOSPI,475150,SK이터닉스,KOSPI,1514278327800,28.045960090111436
01293485,381620,제닉스로보틱스,KOSDAQ,381620,제닉스로보틱스,KOSDAQ,148494854400,25.723816144083774
01207901,466410,사이냅소프트,KOSDAQ,466410,사이냅소프트,KOSDAQ,55407253000,24.737976342707917
00106313,002990,금호건설,KOSPI,002990,금호건설,KOSPI,170836980790,25.86397561002879
00139834,064400,LG씨엔에스,KOSPI,064400,LG씨엔에스,KOSPI,8390323096800,29.758100145415884
01718407,478560,블랙야크아이앤씨,KOSDAQ,478560,블랙야크아이앤씨,KOSDAQ,80203075290,25.107827696345563
00493325,172670,에이엘티,KOSDAQ,172670,에이엘티,KOSDAQ,160926251640,25.804212032639526
01867758,489790,한화비전,KOSPI,489790,한화비전,KOSPI,3564480334000,28.90203939030554
00351427,096250,와이즈넛,KOSDAQ,096250,와이즈넛,KOSDAQ,119651790720,25.507851617507228
00108612,017860,DS단석,KOSPI,017860,DS단석,KOSPI,335114952930,26.537739452985985
00652007,241770,메카로,KOSDAQ,241770,메카로,KOSDAQ,399041856000,26.712332150590058
00596260,079970,투비소프트,KOSDAQ,079970,투비소프트,KOSDAQ,7646223464,22.757477698055652
01882845,499790,GS피앤엘,KOSPI,499790,GS피앤엘,KOSPI,1047068404800,27.67701537978019
00249894,066700,테라젠이텍스,KOSDAQ,066700,테라젠이텍스,KOSDAQ,104583938440,25.373255824588036
01190124,279600,미디어젠,KOSDAQ,279600,미디어젠,KOSDAQ,22885155185,23.853754292108334
01042429,205500,넥써쓰,KOSDAQ,205500,넥써쓰,KOSDAQ,101681789014,25.34511405822436
00133858,004490,세방전지,KOSPI,004490,세방전지,KOSPI,852390000000,27.47131000552064
01497373,461030,아이엠비디엑스,KOSDAQ,461030,아이엠비디엑스,KOSDAQ,81993437240,25.129905047349265
00661847,133820,화인베스틸,KOSPI,133820,화인베스틸,KOSPI,48248852600,24.59963788413777
00863533,482630,삼양엔씨켐,KOSDAQ,482630,삼양엔씨켐,KOSDAQ,418066148000,26.758905505754974
01514005,355390,크라우드웍스,KOSDAQ,355390,크라우드웍스,KOSDAQ,50236079775,24.63999932610565
00862853,237820,플레이디,KOSDAQ,237820,플레이디,KOSDAQ,54002259400,24.712291723376126
01559637,439580,블루엠텍,KOSDAQ,439580,블루엠텍,KOSDAQ,92401073310,25.249404431435675
01286476,474610,RF시스템즈,KOSDAQ,474610,RF시스템즈,KOSDAQ,174696382080,25.8863153445417
01237434,300080,플리토,KOSDAQ,300080,플리토,KOSDAQ,165219564510,25.83054112025839
00140946,009180,한솔로지스틱스,KOSPI,009180,한솔로지스틱스,KOSPI,87846174000,25.19885309912287
01267958,303360,프로티아,KOSDAQ,303360,프로티아,KOSDAQ,61307443400,24.83916709829194
00406222,081180,쎄크,KOSDAQ,081180,쎄크,KOSDAQ,87637562550,25.196475539214802
00494546,352910,오비고,KOSDAQ,352910,오비고,KOSDAQ,71024447240,24.98628998204462
00258689,035900,JYP Ent.,KOSDAQ,035900,JYP Ent.,KOSDAQ,2256313242000,28.44475328833007
01061497,214270,FSN,KOSDAQ,214270,FSN,KOSDAQ,72452590585,25.006198261940646
00226547,053980,오상자이엘,KOSDAQ,053980,오상자이엘,KOSDAQ,56948349000,24.765410536076967
01563667,462860,더즌,KOSDAQ,462860,더즌,KOSDAQ,216405533260,26.100419953185188
00982023,257720,실리콘투,KOSDAQ,257720,실리콘투,KOSDAQ,2531243327200,28.559731731629885
01370863,402490,그린리소스,KOSDAQ,402490,그린리소스,KOSDAQ,273766249600,26.335540475584835
01649204,483650,달바글로벌,KOSPI,483650,달바글로벌,KOSPI,2937694210000,28.70864610725594
00308559,080530,코디,KOSDAQ,080530,코디,KOSDAQ,45241363125,24.535277618708573
01456011,376300,디어유,KOSDAQ,376300,디어유,KOSDAQ,638563121400,27.182486366420807
01335143,376900,로킷헬스케어,KOSDAQ,376900,로킷헬스케어,KOSDAQ,1088941925400,27.716227630082706
00179489,317450,명인제약,KOSPI,317450,명인제약,KOSPI,753360000000,27.34780903814822
01632912,476060,온코닉테라퓨틱스,KOSDAQ,476060,온코닉테라퓨틱스,KOSDAQ,886815115200,27.510902359198248
00150828,002780,진흥기업,KOSPI,002780,진흥기업,KOSPI,164819487085,25.82811669430617
00101220,001390,KG케미칼,KOSPI,001390,KG케미칼,KOSPI,362386031700,26.61597586649823
00426068,069920,엑시온그룹,KOSDAQ,069920,엑시온그룹,KOSDAQ,14576944928,23.4027070030247
00182696,439260,대한조선,KOSPI,439260,대한조선,KOSPI,2673726052800,28.61449414089338
01565054,318060,그래피,KOSDAQ,318060,그래피,KOSDAQ,303351755550,26.438158878527467
01965324,0126Z0,삼성에피스홀딩스,KOSPI,0126Z0,삼성에피스홀딩스,KOSPI,12615705843000,30.165963649131662
01010615,061090,세나테크놀로지,KOSDAQ,061090,세나테크놀로지,KOSDAQ,248903077500,26.240329410646893
01051472,229000,젠큐릭스,KOSDAQ,229000,젠큐릭스,KOSDAQ,64778876225,24.894245402978147
01182408,258790,소프트캠프,KOSDAQ,258790,소프트캠프,KOSDAQ,42935025912,24.48295378458762
01454341,367000,플래티어,KOSDAQ,367000,플래티어,KOSDAQ,32126832810,24.19295743098573
01803635,488280,에스투더블유,KOSDAQ,488280,에스투더블유,KOSDAQ,277649590200,26.349625688673996
01462605,388050,지투파워,KOSDAQ,388050,지투파워,KOSDAQ,235738906200,26.1859906998766
00112998,031210,서울보증보험,KOSPI,031210,서울보증보험,KOSPI,3187355948700,28.790212832827173
00137234,012860,모베이스전자,KOSDAQ,012860,모베이스전자,KOSDAQ,340535575050,26.55378543593307
00132354,192400,쿠쿠홀딩스,KOSPI,192400,쿠쿠홀딩스,KOSPI,992184961500,27.62317537997606
00185301,0010V0,제이피아이헬스케어,KOSDAQ,0010V0,제이피아이헬스케어,KOSDAQ,52585620000,24.685708535283432
01512575,384470,코어라인소프트,KOSDAQ,384470,코어라인소프트,KOSDAQ,66402760400,24.919004464853852
01803927,481070,에이유브랜즈,KOSDAQ,481070,에이유브랜즈,KOSDAQ,253685400000,26.259360753610306
01013694,211050,인카금융서비스,KOSDAQ,211050,인카금융서비스,KOSDAQ,514805215650,26.967054444027315
00949161,217590,티엠씨,KOSPI,217590,티엠씨,KOSPI,578261400000,27.08329185251992
01781999,0009K0,에임드바이오,KOSDAQ,0009K0,에임드바이오,KOSDAQ,2541576627300,28.56380572380183
00541349,068760,셀트리온제약,KOSDAQ,068760,셀트리온제약,KOSDAQ,2260078698800,28.44642075108433
00317681,059210,메타바이오메드,KOSDAQ,059210,메타바이오메드,KOSDAQ,112489782300,25.446128230466137
01381805,0015N0,아로마티카,KOSDAQ,0015N0,아로마티카,KOSDAQ,98287336500,25.311161030775445
01203312,279570,케이뱅크,KOSPI,279570,케이뱅크,KOSPI,2202924669930,28.420806988851815
01780608,0088M0,메쥬,KOSDAQ,0088M0,메쥬,KOSDAQ,271748125000,26.328141463199916
00113225,084010,대한제강,KOSPI,084010,대한제강,KOSPI,379462419840,26.662021403424205
00122898,007210,벽산,KOSPI,007210,벽산,KOSPI,120916000000,25.51836192658839
00141556,039830,오로라,KOSDAQ,039830,오로라,KOSDAQ,177372427200,25.90151746745884
01157846,188040,바이오포트,KOSDAQ,188040,바이오포트,KOSDAQ,25315056280,23.954665165553646
00203582,025750,한솔홈데코,KOSPI,025750,한솔홈데코,KOSPI,37785053005,24.355179438223455
01292291,440110,파두,KOSDAQ,440110,파두,KOSDAQ,5014692382700,29.243393196019433
00268118,036690,코맥스,KOSDAQ,036690,코맥스,KOSDAQ,125692107675,25.557101163578587
00203209,043340,에쎈테크,KOSDAQ,043340,에쎈테크,KOSDAQ,52155000000,24.677485891074344
01585155,440320,오픈놀,KOSDAQ,440320,오픈놀,KOSDAQ,42219850000,24.466156326541704
00269241,044380,주연테크,KOSPI,044380,주연테크,KOSPI,27727080260,24.045675399288736
00544577,089970,브이엠,KOSDAQ,089970,브이엠,KOSDAQ,1342642129000,27.925660526627016
00330044,050110,캠시스,KOSDAQ,050110,캠시스,KOSDAQ,51932510471,24.673210837000205
00249502,035290,골드앤에스,KOSDAQ,035290,골드앤에스,KOSDAQ,18140900640,23.621434929794518
